transaction_id,date,customer_id,product,category,quantity,price,store_location
1119,11-14-2024,CUST0303,Calça,Vestuário,1,"98,15",Berlim
1120,31/10/2024,CUST0425,Calça,Vestuário,5,423.42,Madrid
1121,12-16-2024,CUST0047,Calça,Vestuário,9,"217,75",Barcelona
1122,02-29-2024,CUST0182,Fruta,Alimentos,9,"485,59",Porto
1123,2024-07-04,CUST0192,Tênis,Calçados,9,34.93,Madrid
1124,02-29-2024,CUST0351,Livro,Educação,2,479.78,Paris
1125,2024-05-20,CUST0203,Caderno,Educação,5,"290,66",Porto
1126,12/01/2024,CUST0085,Fruta,Alimentos,1,269.17,Roma
1127,12-16-2024,CUST0405,Smartphone,Eletrônicos,7,86.68,Barcelona
1128,09/05/2024,CUST0234,Caderno,EDUCAÇÃO,9,8.24,Roma
1129,11-28-2024,CUST0254,Calça,Vestuário,6,"301,45",Madrid
1130,07-18-2024,CUST0167,Sandália,Calçados,9,66.22,Lisboa
1131,02-05-2024,CUST0269,Refrigerante,Alimentos,5,"249,12",Lisboa
1132,07-22-2024,CUST0400,Sandália,Calçados,4,"39,95",Barcelona
1133,11-30-2024,CUST0472,Sandália,Calçados,9,"48,41",Barcelona
1134,29/07/2024,CUST0013,Calça,Vestuário,7,281.55,Barcelona
1135,2024-05-12,CUST0214,Laptop,Eletrônicos,9,153.28,Madrid
1136,2024-12-22,CUST0053,Livro,Educação,9,"207,64",Berlim
1137,06-19-2024,CUST0138,Sandália,Calçados,8,228.79,Paris
1138,08-10-2024,CUST0448,Sandália,Calçados,6,465.32,Porto
1139,15/05/2024,CUST0226,Calça,Vestuário,8,74.6,Lisboa
1140,10-07-2024,CUST0204,Refrigerante,Alimentos,2,242.0,Madrid
1141,30/11/2024,CUST0188,Refrigerante,Alimentos,6,"286,54",Paris
1142,04-11-2024,CUST0027,Sandália,Calçados,10,"367,02",Roma
1143,2024-02-07,CUST0191,Livro,Educação,10,"392,52",Barcelona
1144,03-31-2024,CUST0411,Caderno,Educação,8,"134,83",Berlim
1145,02-20-2024,CUST0226,Fruta,Alimentos,9,375.56,Porto
1146,02-16-2024,CUST0096,Sandália,Calçados,9,497.97,Porto
1147,02-21-2024,CUST0413,Camiseta,Vestuário,2,87.41,Madrid
1148,01-24-2024,CUST0233,Camiseta,Vestuário,7,333.63,Roma
1149,03-11-2024,CUST0269,Camiseta,Vestuário,3,39.49,Porto
1150,06/02/2024,CUST0010,Livro,Educação,5,43.56,Madrid
1151,09-21-2024,CUST0474,Fruta,Alimentos,6,85.53,Lisboa
1152,24/09/2024,CUST0064,Sandália,Calçados,1,322.64,Berlim
1153,04-30-2024,CUST0041,Calça,Vestuário,10,174.31,Lisboa
1154,2024-01-05,CUST0099,Camiseta,Vestuário,5,"52,37",Roma
1155,26/04/2024,CUST0377,Caderno,Educação,2,352.18,Roma
1156,28/04/2024,CUST0086,Smartphone,Eletrônicos,6,159.55,Roma
1157,07-08-2024,CUST0338,Sandália,calçados,7,79.83,Madrid
1158,07-30-2024,CUST0489,Camiseta,Vestuário,6,177.99,Lisboa
1159,25/09/2024,CUST0158,Laptop,Eletrônicos,1,173.34,Barcelona
1160,12-17-2024,CUST0013,Refrigerante,ALIMENTOS,10,456.15,Madrid
1161,01/07/2024,CUST0095,Sandália,CALÇADOS,1,311.74,Porto
1162,19/07/2024,CUST0166,Fruta,Alimentos,2,350.33,Barcelona
1163,23/03/2024,CUST0265,Refrigerante,Alimentos,5,397.71,Berlim
1164,11-14-2024,CUST0490,Fruta,Alimentos,3,"107,58",Roma
1165,03-14-2024,CUST0367,Fruta,Alimentos,7,283.93,Roma
1166,12/08/2024,CUST0441,Laptop,eletrônicos,2,323.04,Lisboa
1167,27/08/2024,CUST0331,Calça,Vestuário,4,339.25,Berlim
1168,10/04/2024,CUST0296,Sandália,Calçados,9,"300,15",Berlim
1169,09-16-2024,CUST0359,Livro,Educação,10,191.43,Paris
1170,09-24-2024,CUST0012,Sandália,Calçados,10,379.28,Roma
1171,2024-06-26,CUST0110,Tênis,Calçados,9,240.24,Madrid
1172,2024-07-20,CUST0246,Tênis,Calçados,2,"19,94",Roma
1173,08-08-2024,CUST0252,Calça,Vestuário,2,96.24,Barcelona
1174,2024-09-02,CUST0320,Livro,Educação,5,325.38,Porto
1175,01/08/2024,CUST0436,Tênis,Calçados,10,41.06,Berlim
1176,18/01/2024,CUST0384,Refrigerante,Alimentos,6,299.1,Paris
1177,20/06/2024,CUST0434,Tênis,Calçados,8,162.48,Lisboa
1178,2024-08-20,CUST0128,Calça,Vestuário,8,276.42,Roma
1179,02/12/2024,CUST0288,Camiseta,Vestuário,6,182.14,Paris
1180,24/06/2024,CUST0254,Tênis,Calçados,4,135.98,Lisboa
1181,2024-12-28,CUST0123,Livro,Educação,2,453.34,Roma
1182,22/03/2024,CUST0491,Sandália,Calçados,5,204.47,Barcelona
1183,2024-10-08,CUST0038,Fruta,alimentos,3,344.89,Paris
1184,03-10-2024,CUST0471,Calça,Vestuário,10,496.33,Porto
1185,06-06-2024,CUST0147,Laptop,eletrônicos,8,"142,08",Paris
1186,2024-04-10,CUST0251,Sandália,Calçados,2,"295,85",Madrid
1187,08/10/2024,CUST0141,Refrigerante,Alimentos,2,"359,52",Roma
1188,01-08-2024,CUST0073,Refrigerante,Alimentos,3,"123,72",Berlim
1189,12/07/2024,CUST0229,Sandália,Calçados,9,"191,81",Madrid
1190,08-17-2024,CUST0447,Smartphone,Eletrônicos,2,6.8,Paris
1191,2024-12-08,CUST0291,Livro,Educação,9,"326,92",Paris
1192,12-17-2024,CUST0042,Camiseta,Vestuário,3,436.55,Berlim
1193,07-03-2024,CUST0377,Refrigerante,Alimentos,4,"209,91",Lisboa
1194,11-19-2024,CUST0128,Camiseta,Vestuário,9,42.34,Porto
1195,2024-05-15,CUST0121,Calça,Vestuário,10,380.69,Barcelona
1196,2024-12-02,CUST0089,Sandália,Calçados,7,276.34,Roma
1197,09/12/2024,CUST0463,Smartphone,Eletrônicos,5,126.5,Porto
1198,09-20-2024,CUST0458,Sandália,Calçados,6,"229,13",Porto
1199,12-03-2024,CUST0167,Smartphone,ELETRÔNICOS,3,219.34,Porto
1200,01-02-2024,CUST0075,Livro,Educação,6,130.66,Lisboa
1201,11-18-2024,CUST0411,Caderno,Educação,5,206.88,Roma
1202,11-09-2024,CUST0127,Calça,Vestuário,5,29.36,Berlim
1203,01-22-2024,CUST0430,Livro,Educação,3,415.46,Paris
1204,19/07/2024,CUST0144,Sandália,Calçados,9,205.98,Porto
1205,2024-07-21,CUST0133,Laptop,Eletrônicos,7,292.31,Madrid
1206,18/10/2024,CUST0417,Livro,Educação,8,140.37,Madrid
1207,05-21-2024,CUST0383,Camiseta,Vestuário,1,441.73,Lisboa
1208,09-04-2024,CUST0023,Laptop,Eletrônicos,2,347.67,Barcelona
1209,17/11/2024,CUST0001,Smartphone,Eletrônicos,5,137.26,Berlim
1210,06-12-2024,CUST0248,Smartphone,Eletrônicos,1,457.37,Roma
1211,09/11/2024,CUST0204,Livro,Educação,6,"174,36",Lisboa
1212,2024-03-07,CUST0148,Fruta,Alimentos,2,"347,09",Lisboa
1213,09-27-2024,CUST0149,Sandália,Calçados,7,"389,21",Lisboa
1214,15/04/2024,CUST0396,Tênis,Calçados,1,41.24,Roma
1215,22/12/2024,CUST0457,Laptop,Eletrônicos,3,496.64,Barcelona
1216,2024-11-19,CUST0019,Tênis,Calçados,1,366.12,Paris
1217,21/03/2024,CUST0067,Laptop,ELETRÔNICOS,9,457.4,Barcelona
1218,2024-03-19,CUST0412,Laptop,ELETRÔNICOS,7,56.8,Madrid
1219,05-08-2024,CUST0449,Smartphone,Eletrônicos,10,"430,61",Berlim
1220,18/12/2024,CUST0289,Sandália,Calçados,1,308.42,Paris
1221,06-25-2024,CUST0122,Laptop,Eletrônicos,5,55.94,Lisboa
1222,02-13-2024,CUST0424,Sandália,Calçados,4,231.01,Berlim
1223,2024-02-23,CUST0317,Laptop,Eletrônicos,8,181.88,Roma
1224,10-15-2024,CUST0259,Livro,Educação,7,476.13,Barcelona
1225,02-17-2024,CUST0309,Refrigerante,Alimentos,5,64.15,Berlim
1226,15/08/2024,CUST0211,Calça,Vestuário,5,326.63,Barcelona
1227,15/05/2024,CUST0200,Refrigerante,Alimentos,7,361.69,Madrid
1228,02-27-2024,CUST0219,Livro,Educação,7,37.12,Lisboa
1229,2024-02-29,CUST0245,Laptop,Eletrônicos,7,353.44,Madrid
1230,25/08/2024,CUST0286,Livro,Educação,6,231.51,Porto
1231,11-26-2024,CUST0121,Smartphone,Eletrônicos,6,372.95,Berlim
1232,01-21-2024,CUST0198,Smartphone,Eletrônicos,8,152.8,Lisboa
1233,2024-08-06,CUST0457,Caderno,Educação,5,489.84,Paris
1234,11-30-2024,CUST0453,Sandália,Calçados,2,162.78,Madrid
1235,2024-02-29,CUST0298,Tênis,Calçados,6,397.12,Berlim
1236,05-15-2024,CUST0492,Refrigerante,Alimentos,3,"407,17",Porto
1237,09-02-2024,CUST0185,Livro,Educação,10,"434,3",Porto
1238,02-19-2024,CUST0357,Caderno,Educação,2,270.63,Madrid
1239,05-28-2024,CUST0005,Fruta,Alimentos,3,"130,94",Barcelona
1240,01-06-2024,CUST0032,Laptop,Eletrônicos,3,"69,24",Porto
1241,08/01/2024,CUST0057,Refrigerante,Alimentos,9,294.59,Paris
1242,21/07/2024,CUST0306,Fruta,Alimentos,1,86.74,Lisboa
1243,2024-03-11,CUST0437,Sandália,Calçados,3,422.58,Barcelona
1244,06-05-2024,CUST0273,Tênis,Calçados,9,"161,04",Porto
1245,11-05-2024,CUST0463,Smartphone,Eletrônicos,3,145.64,Roma
1246,05-08-2024,CUST0239,Livro,Educação,5,32.99,Paris
1247,10-08-2024,CUST0403,Tênis,Calçados,8,54.49,Roma
1248,04-26-2024,CUST0313,Smartphone,Eletrônicos,6,329.46,Berlim
1249,2024-10-04,CUST0199,Refrigerante,Alimentos,4,337.83,Porto
1250,10-22-2024,CUST0432,Calça,Vestuário,6,6.38,Lisboa
1251,2024-09-26,CUST0211,Sandália,Calçados,6,"22,43",Paris
1252,2024-12-27,CUST0109,Camiseta,Vestuário,3,94.67,Lisboa
1253,11-20-2024,CUST0303,Laptop,Eletrônicos,7,"263,94",Lisboa
1254,05/01/2024,CUST0494,Livro,Educação,1,170.73,Madrid
1255,05-28-2024,CUST0129,Sandália,Calçados,3,489.79,Paris
1256,25/03/2024,CUST0495,Smartphone,Eletrônicos,6,"343,63",Lisboa
1257,08/12/2024,CUST0312,Caderno,Educação,9,"52,26",Berlim
1258,06-12-2024,CUST0012,Smartphone,Eletrônicos,7,76.76,Paris
1259,12-20-2024,CUST0078,Calça,Vestuário,5,"459,69",Lisboa
1260,10-31-2024,CUST0392,Laptop,eletrônicos,3,455.03,Porto
1261,22/10/2024,CUST0105,Tênis,Calçados,7,492.6,Lisboa
1262,2024-09-28,CUST0294,Camiseta,Vestuário,1,60.97,Madrid
1263,08-10-2024,CUST0446,Smartphone,Eletrônicos,9,"299,86",Porto
1264,2024-02-01,CUST0349,Fruta,Alimentos,1,"403,37",Roma
1265,07-28-2024,CUST0248,Calça,Vestuário,6,364.81,Roma
1266,2024-04-06,CUST0200,Refrigerante,Alimentos,1,344.92,Porto
1267,07/04/2024,CUST0124,Caderno,Educação,6,493.11,Barcelona
1268,23/07/2024,CUST0156,Tênis,Calçados,5,38.52,Porto
1269,01-20-2024,CUST0386,Livro,Educação,10,31.84,Berlim
1270,02-05-2024,CUST0363,Caderno,Educação,1,461.01,Barcelona
1271,06/02/2024,CUST0124,Livro,Educação,7,265.18,Roma
1272,2024-01-20,CUST0388,Camiseta,Vestuário,5,147.07,Berlim
1273,10-07-2024,CUST0109,Laptop,Eletrônicos,9,63.75,Lisboa
1274,2024-04-06,CUST0174,Refrigerante,Alimentos,9,423.66,Porto
1275,06-07-2024,CUST0045,Camiseta,Vestuário,7,"20,21",Paris
1276,2024-06-01,CUST0111,Tênis,Calçados,2,"207,52",Barcelona
1277,06-08-2024,CUST0229,Caderno,Educação,5,223.01,Madrid
1278,17/11/2024,CUST0167,Caderno,Educação,8,45.08,Barcelona
1279,03-02-2024,CUST0352,Smartphone,Eletrônicos,3,215.28,Roma
1280,05/04/2024,CUST0482,Calça,Vestuário,6,476.96,Porto
1281,01-08-2024,CUST0480,Refrigerante,Alimentos,7,368.29,Barcelona
1282,2024-06-27,CUST0439,Fruta,Alimentos,2,143.95,Porto
1283,07/06/2024,CUST0093,Laptop,Eletrônicos,8,313.79,Paris
1284,12-03-2024,CUST0392,Caderno,Educação,2,491.19,Roma
1285,16/11/2024,CUST0442,Camiseta,Vestuário,7,214.0,Barcelona
1286,01-28-2024,CUST0309,Fruta,Alimentos,3,226.86,Paris
1287,29/06/2024,CUST0412,Tênis,Calçados,8,313.36,Barcelona
1288,11-25-2024,CUST0493,Laptop,Eletrônicos,2,"157,14",Paris
1289,27/06/2024,CUST0483,Calça,Vestuário,9,209.74,Madrid
1290,18/11/2024,CUST0382,Tênis,Calçados,10,385.52,Berlim
1291,01-24-2024,CUST0415,Fruta,Alimentos,4,496.3,Berlim
1292,04-03-2024,CUST0358,Calça,Vestuário,6,485.12,Roma
1293,03-03-2024,CUST0017,Sandália,Calçados,9,297.26,Roma
1294,25/01/2024,CUST0037,Laptop,Eletrônicos,2,236.69,Lisboa
1295,2024-01-19,CUST0027,Caderno,educação,10,352.21,Paris
1296,12-10-2024,CUST0217,Fruta,Alimentos,10,445.77,Barcelona
1297,08-16-2024,CUST0325,Laptop,Eletrônicos,8,134.14,Roma
1298,29/12/2024,CUST0481,Livro,Educação,3,"173,15",Porto
1299,04-28-2024,CUST0135,Tênis,Calçados,9,"415,09",Lisboa
1300,05-25-2024,CUST0136,Tênis,Calçados,10,28.0,Paris
1301,03-02-2024,CUST0157,Calça,Vestuário,10,253.35,Barcelona
1302,08-14-2024,CUST0221,Refrigerante,Alimentos,1,134.68,Berlim
1303,05-04-2024,CUST0093,Camiseta,Vestuário,9,"228,44",Berlim
1304,01-12-2024,CUST0066,Smartphone,Eletrônicos,10,354.49,Berlim
1305,05/07/2024,CUST0158,Refrigerante,Alimentos,10,38.82,Porto
1306,2024-09-02,CUST0158,Refrigerante,Alimentos,1,"398,72",Porto
1307,2024-01-13,CUST0308,Livro,Educação,5,195.15,Berlim
1308,08-18-2024,CUST0196,Refrigerante,Alimentos,10,160.52,Porto
1309,2024-09-19,CUST0102,Livro,Educação,6,176.86,Paris
1310,21/07/2024,CUST0014,Refrigerante,ALIMENTOS,10,56.06,Porto
1311,08/10/2024,CUST0278,Fruta,Alimentos,3,344.39,Barcelona
1312,2024-10-22,CUST0295,Smartphone,Eletrônicos,9,"287,38",Berlim
1313,11-04-2024,CUST0061,Refrigerante,Alimentos,8,"233,36",Lisboa
1314,30/04/2024,CUST0192,Caderno,Educação,10,351.99,Berlim
1315,12-08-2024,CUST0451,Livro,Educação,5,448.77,Berlim
1316,01-30-2024,CUST0399,Caderno,Educação,2,35.96,Roma
1317,05-25-2024,CUST0498,Refrigerante,Alimentos,1,37.21,Berlim
1318,05-05-2024,CUST0134,Livro,Educação,5,229.6,Madrid
1319,12-04-2024,CUST0153,Fruta,Alimentos,2,65.97,Porto
1320,2024-05-14,CUST0281,Caderno,Educação,5,465.66,Porto
1321,2024-11-24,CUST0103,Smartphone,Eletrônicos,9,"365,16",Madrid
1322,09-22-2024,CUST0250,Livro,Educação,5,"425,04",Paris
1323,2024-10-05,CUST0012,Sandália,Calçados,1,"401,12",Berlim
1324,2024-07-11,CUST0365,Tênis,CALÇADOS,5,366.52,Paris
1325,02-23-2024,CUST0345,Calça,Vestuário,3,"265,04",Berlim
1326,03/07/2024,CUST0065,Tênis,Calçados,2,13.98,Roma
1327,11-14-2024,CUST0195,Calça,Vestuário,9,312.18,Porto
1328,2024-12-20,CUST0487,Smartphone,Eletrônicos,7,"397,09",Lisboa
1329,11-18-2024,CUST0431,Refrigerante,alimentos,1,78.45,Berlim
1330,07-14-2024,CUST0135,Sandália,Calçados,5,"186,73",Berlim
1331,23/02/2024,CUST0058,Fruta,Alimentos,10,462.27,Barcelona
1332,03-07-2024,CUST0284,Caderno,Educação,10,"149,35",Madrid
1333,04-06-2024,CUST0271,Refrigerante,Alimentos,4,"216,7",Madrid
1334,01/01/2024,CUST0317,Laptop,Eletrônicos,5,379.19,Lisboa
1335,10-17-2024,CUST0030,Camiseta,Vestuário,5,406.2,Paris
1336,03-31-2024,CUST0105,Refrigerante,Alimentos,7,"49,19",Paris
1337,13/01/2024,CUST0470,Laptop,Eletrônicos,6,36.22,Barcelona
1338,08/06/2024,CUST0421,Smartphone,Eletrônicos,4,"369,6",Berlim
1339,30/03/2024,CUST0408,Calça,Vestuário,10,267.71,Madrid
1340,2024-11-03,CUST0177,Tênis,Calçados,3,271.11,Berlim
1341,01-25-2024,CUST0499,Caderno,Educação,6,475.79,Barcelona
1342,09/01/2024,CUST0400,Tênis,Calçados,5,172.69,Berlim
1343,02-11-2024,CUST0233,Camiseta,vestuário,10,71.7,Roma
1344,03-30-2024,CUST0317,Fruta,Alimentos,7,162.37,Berlim
1345,02-12-2024,CUST0203,Caderno,Educação,10,338.86,Lisboa
1346,01-15-2024,CUST0463,Caderno,Educação,3,421.95,Madrid
1347,04-23-2024,CUST0271,Smartphone,Eletrônicos,5,406.98,Porto
1348,02-25-2024,CUST0498,Livro,Educação,6,"299,11",Lisboa
1349,01-04-2024,CUST0087,Fruta,Alimentos,3,32.45,Barcelona
1350,25/08/2024,CUST0185,Sandália,Calçados,3,94.43,Paris
1351,12-20-2024,CUST0455,Camiseta,Vestuário,10,135.07,Paris
1352,07-26-2024,CUST0463,Fruta,Alimentos,8,"200,15",Paris
1353,07-19-2024,CUST0056,Refrigerante,Alimentos,5,"366,66",Madrid
1354,07/10/2024,CUST0471,Fruta,Alimentos,7,"18,86",Paris
1355,16/09/2024,CUST0444,Camiseta,Vestuário,4,127.41,Porto
1356,06/09/2024,CUST0084,Calça,Vestuário,4,395.5,Barcelona
1357,2024-09-17,CUST0455,Tênis,Calçados,4,336.27,Paris
1358,2024-11-15,CUST0417,Tênis,Calçados,10,219.07,Roma
1359,07-26-2024,CUST0416,Tênis,Calçados,2,387.68,Madrid
1360,01/04/2024,CUST0462,Fruta,Alimentos,7,16.16,Berlim
1361,01-28-2024,CUST0354,Tênis,Calçados,8,99.03,Barcelona
1362,2024-10-19,CUST0060,Caderno,Educação,7,"422,32",Barcelona
1363,04-25-2024,CUST0350,Camiseta,Vestuário,5,"309,02",Barcelona
1364,09/07/2024,CUST0045,Caderno,Educação,1,45.28,Lisboa
1365,01-30-2024,CUST0440,Laptop,Eletrônicos,3,293.45,Roma
1366,2024-07-03,CUST0334,Smartphone,Eletrônicos,9,29.38,Roma
1367,24/06/2024,CUST0350,Fruta,Alimentos,7,189.82,Paris
1368,06-24-2024,CUST0020,Tênis,Calçados,2,241.4,Porto
1369,08-15-2024,CUST0254,Sandália,Calçados,2,"86,97",Madrid
1370,09-19-2024,CUST0472,Camiseta,Vestuário,6,335.7,Madrid
1371,12-02-2024,CUST0179,Smartphone,Eletrônicos,4,"89,02",Madrid
1372,02-11-2024,CUST0295,Livro,Educação,3,386.33,Madrid
1373,03/11/2024,CUST0452,Refrigerante,Alimentos,5,381.18,Paris
1374,04/04/2024,CUST0351,Refrigerante,Alimentos,1,223.81,Barcelona
1375,2024-07-30,CUST0417,Livro,Educação,5,331.03,Barcelona
1376,2024-01-03,CUST0019,Camiseta,Vestuário,1,"405,54",Roma
1377,01-12-2024,CUST0240,Sandália,Calçados,8,"20,72",Lisboa
1378,23/02/2024,CUST0397,Tênis,Calçados,1,234.37,Barcelona
1379,01/11/2024,CUST0416,Refrigerante,Alimentos,6,"214,7",Roma
1380,2024-03-20,CUST0466,Smartphone,eletrônicos,5,143.14,Lisboa
1381,06-26-2024,CUST0151,Smartphone,Eletrônicos,3,482.91,Berlim
1382,2024-01-20,CUST0122,Calça,Vestuário,5,462.08,Porto
1383,01-05-2024,CUST0168,Smartphone,Eletrônicos,3,76.36,Lisboa
1384,02/06/2024,CUST0235,Sandália,Calçados,4,"37,51",Lisboa
1385,01-18-2024,CUST0223,Laptop,Eletrônicos,9,368.82,Berlim
1386,14/01/2024,CUST0253,Sandália,Calçados,8,470.92,Berlim
1387,10-19-2024,CUST0311,Tênis,Calçados,9,303.64,Lisboa
1388,03-06-2024,CUST0339,Fruta,Alimentos,1,417.23,Berlim
1389,01-15-2024,CUST0276,Tênis,Calçados,2,124.57,Berlim
1390,2024-12-08,CUST0227,Laptop,Eletrônicos,5,188.38,Madrid
1391,2024-03-24,CUST0023,Calça,Vestuário,2,220.42,Roma
1392,07-03-2024,CUST0168,Tênis,Calçados,5,187.29,Madrid
1393,2024-03-04,CUST0324,Livro,Educação,1,"345,45",Roma
1394,2024-10-28,CUST0200,Calça,Vestuário,10,346.57,Barcelona
1395,2024-01-03,CUST0127,Smartphone,Eletrônicos,7,117.35,Porto
1396,08-14-2024,CUST0062,Laptop,ELETRÔNICOS,3,473.87,Madrid
1397,10/03/2024,CUST0278,Camiseta,Vestuário,9,"487,69",Paris
1398,07-04-2024,CUST0370,Calça,Vestuário,3,451.9,Lisboa
1399,06-20-2024,CUST0342,Laptop,Eletrônicos,5,"296,78",Berlim
1400,2024-05-03,CUST0393,Caderno,Educação,6,147.53,Porto
1401,11/05/2024,CUST0316,Camiseta,Vestuário,7,254.08,Roma
1402,2024-12-27,CUST0212,Tênis,Calçados,2,"92,98",Lisboa
1403,2024-05-04,CUST0176,Livro,Educação,10,378.35,Berlim
1404,2024-07-16,CUST0284,Refrigerante,Alimentos,1,182.67,Lisboa
1405,15/06/2024,CUST0021,Laptop,Eletrônicos,7,327.87,Madrid
1406,2024-04-13,CUST0291,Livro,Educação,10,172.88,Porto
1407,21/07/2024,CUST0275,Sandália,Calçados,4,420.96,Paris
1408,11-10-2024,CUST0125,Livro,Educação,5,354.67,Roma
1409,10-15-2024,CUST0379,Smartphone,Eletrônicos,1,496.35,Porto
1410,10-16-2024,CUST0343,Calça,Vestuário,1,"118,09",Madrid
1411,08-12-2024,CUST0167,Laptop,Eletrônicos,4,207.26,Roma
1412,02-18-2024,CUST0107,Fruta,Alimentos,9,"89,94",Madrid
1413,08-17-2024,CUST0170,Laptop,Eletrônicos,5,360.49,Barcelona
1414,2024-05-26,CUST0204,Smartphone,Eletrônicos,4,"425,92",Paris
1415,01-08-2024,CUST0137,Calça,Vestuário,2,"34,76",Madrid
1416,07-02-2024,CUST0231,Refrigerante,Alimentos,8,209.35,Madrid
1417,04-13-2024,CUST0491,Camiseta,vestuário,7,426.57,Madrid
1418,18/10/2024,CUST0071,Sandália,Calçados,10,"331,89",Paris
1419,2024-12-08,CUST0258,Livro,Educação,6,334.07,Madrid
1420,2024-02-22,CUST0213,Fruta,Alimentos,3,72.62,Berlim
1421,07-21-2024,CUST0253,Caderno,Educação,3,113.83,Roma
1422,2024-12-09,CUST0095,Laptop,Eletrônicos,8,426.03,Berlim
1423,11-28-2024,CUST0460,Sandália,Calçados,3,"458,78",Berlim
1424,12-13-2024,CUST0494,Caderno,Educação,1,50.88,Roma
1425,07-05-2024,CUST0390,Camiseta,Vestuário,7,288.21,Lisboa
1426,23/04/2024,CUST0493,Calça,Vestuário,3,421.33,Porto
1427,06-01-2024,CUST0137,Refrigerante,Alimentos,6,159.21,Berlim
1428,2024-05-29,CUST0313,Sandália,Calçados,10,409.57,Barcelona
1429,2024-04-08,CUST0144,Fruta,Alimentos,3,"275,51",Madrid
1430,11-30-2024,CUST0340,Laptop,Eletrônicos,10,322.95,Barcelona
1431,2024-03-30,CUST0030,Caderno,Educação,10,"463,43",Porto
1432,19/01/2024,CUST0276,Camiseta,Vestuário,8,243.49,Roma
1433,28/08/2024,CUST0413,Tênis,Calçados,1,322.27,Madrid
1434,03-21-2024,CUST0164,Caderno,Educação,5,447.99,Barcelona
1435,2024-06-22,CUST0441,Tênis,Calçados,6,"381,65",Barcelona
1436,14/06/2024,CUST0494,Fruta,Alimentos,7,"418,65",Paris
1437,2024-11-22,CUST0475,Smartphone,Eletrônicos,4,421.61,Roma
1438,2024-12-16,CUST0015,Tênis,Calçados,8,132.76,Lisboa
1439,08-09-2024,CUST0214,Livro,Educação,4,156.16,Porto
1440,2024-02-11,CUST0032,Smartphone,Eletrônicos,7,"119,32",Lisboa
1441,29/10/2024,CUST0280,Calça,Vestuário,3,470.17,Porto
1442,27/06/2024,CUST0341,Camiseta,Vestuário,6,484.36,Lisboa
1443,2024-02-18,CUST0161,Fruta,Alimentos,4,320.35,Roma
1444,06-15-2024,CUST0460,Calça,Vestuário,4,21.17,Madrid
1445,11-27-2024,CUST0244,Caderno,Educação,3,458.43,Berlim
1446,01-03-2024,CUST0371,Caderno,Educação,1,12.59,Roma
1447,03-19-2024,CUST0004,Laptop,Eletrônicos,9,"425,29",Madrid
1448,08-29-2024,CUST0208,Laptop,Eletrônicos,5,"214,51",Roma
1449,2024-03-28,CUST0446,Laptop,Eletrônicos,8,327.76,Lisboa
1450,02-06-2024,CUST0382,Fruta,Alimentos,5,"7,07",Barcelona
1451,19/05/2024,CUST0445,Livro,Educação,9,315.48,Barcelona
1452,02-09-2024,CUST0090,Caderno,Educação,10,313.69,Paris
1453,07-24-2024,CUST0209,Laptop,Eletrônicos,5,"423,11",Barcelona
1454,02-22-2024,CUST0055,Fruta,Alimentos,1,441.52,Madrid
1455,2024-06-05,CUST0128,Sandália,Calçados,7,"199,22",Berlim
1456,03-21-2024,CUST0041,Laptop,Eletrônicos,4,423.72,Barcelona
1457,19/03/2024,CUST0240,Tênis,Calçados,2,"264,0",Roma
1458,01-01-2024,CUST0258,Camiseta,Vestuário,7,199.97,Paris
1459,02-04-2024,CUST0087,Sandália,Calçados,8,64.18,Porto
1460,2024-03-27,CUST0069,Camiseta,Vestuário,3,50.95,Porto
1461,03-09-2024,CUST0284,Calça,VESTUÁRIO,4,405.38,Roma
1462,12-21-2024,CUST0429,Fruta,Alimentos,10,426.55,Paris
1463,01/08/2024,CUST0113,Laptop,Eletrônicos,5,"467,26",Berlim
1464,03-06-2024,CUST0129,Fruta,Alimentos,5,"95,09",Lisboa
1465,21/11/2024,CUST0257,Refrigerante,Alimentos,8,405.68,Porto
1466,21/06/2024,CUST0064,Smartphone,Eletrônicos,4,175.13,Madrid
1467,04-05-2024,CUST0076,Livro,Educação,8,301.25,Berlim
1468,2024-05-03,CUST0011,Camiseta,Vestuário,1,151.75,Paris
1469,01-30-2024,CUST0226,Smartphone,Eletrônicos,2,"466,97",Paris
1470,2024-06-17,CUST0324,Tênis,Calçados,1,"394,59",Berlim
1471,05/09/2024,CUST0268,Fruta,Alimentos,1,"295,69",Roma
1472,2024-10-29,CUST0319,Smartphone,Eletrônicos,8,"147,11",Barcelona
1473,16/05/2024,CUST0073,Calça,Vestuário,9,273.32,Roma
1474,25/04/2024,CUST0333,Calça,Vestuário,8,"182,22",Madrid
1475,10-09-2024,CUST0134,Livro,Educação,10,"325,52",Berlim
1476,22/03/2024,CUST0288,Camiseta,Vestuário,9,399.01,Paris
1477,2024-06-07,CUST0268,Fruta,Alimentos,4,299.6,Roma
1478,03-22-2024,CUST0127,Refrigerante,Alimentos,2,"490,47",Barcelona
1479,11/12/2024,CUST0336,Livro,Educação,8,118.79,Madrid
1480,10-06-2024,CUST0160,Calça,VESTUÁRIO,1,173.13,Madrid
1481,10-09-2024,CUST0283,Laptop,Eletrônicos,4,324.93,Porto
1482,04-24-2024,CUST0395,Camiseta,Vestuário,5,47.95,Barcelona
1483,17/11/2024,CUST0039,Calça,Vestuário,3,213.84,Madrid
